lbi	replicate	season_end	season_start	strain
0.4776	4	2001-07-01	2000-07-01	A/Bangkok/224/2001
0.9161	4	2001-07-01	2000-07-01	A/Singapore/94/2000
0.9004	4	2001-07-01	2000-07-01	A/Taiwan/22104/2001
1.0554	4	2001-07-01	2000-07-01	A/Okinawa/5/2001
0.8974	4	2001-07-01	2000-07-01	A/Busan/66/2001
0.6552	4	2001-07-01	2000-07-01	A/Waikato/5/2001
1.1038	4	2001-07-01	2000-07-01	A/Busan/16/2001
0.9793	4	2001-07-01	2000-07-01	A/Netherlands/124/2001
0.9668	4	2001-07-01	2000-07-01	A/Canterbury/6/2001
0.8996	4	2001-07-01	2000-07-01	A/Canterbury/7/2001
0.3981	4	2001-07-01	2000-07-01	A/Brazil/18a/2000
0.5424	4	2001-07-01	2000-07-01	A/Canterbury/81/2000
0.5735	4	2001-07-01	2000-07-01	A/Waikato/6/2000
0.5581	4	2001-07-01	2000-07-01	A/Canterbury/84/2000
0.6281	4	2001-07-01	2000-07-01	A/Canterbury/55/2000
0.564	4	2001-07-01	2000-07-01	A/Canterbury/80/2000
0.3938	4	2001-07-01	2000-07-01	A/Brazil/10/2000
0.3614	4	2001-07-01	2000-07-01	A/Brazil/2c/2000
0.4428	4	2001-07-01	2000-07-01	A/Queensland/7/2000
0.491	4	2001-07-01	2000-07-01	A/Queensland/3/2000
0.4884	4	2001-07-01	2000-07-01	A/Queensland/4/2000
0.5201	4	2001-07-01	2000-07-01	A/Brazil/4b/2000
0.8337	4	2001-07-01	2000-07-01	A/Queensland/5/2000
0.4113	4	2001-07-01	2000-07-01	A/Brazil/695/2001
0.4574	4	2001-07-01	2000-07-01	A/SouthAfrica/96/2000
0.5433	4	2001-07-01	2000-07-01	A/Tak/123/2001
0.5897	4	2001-07-01	2000-07-01	A/Bangkok/86/2001
0.5897	4	2001-07-01	2000-07-01	A/HongKong/CUHK13033/2001
0.3698	4	2001-07-01	2000-07-01	A/Bulgaria/28/2001
0.4	4	2001-07-01	2000-07-01	A/Indonesia/8338/2001
0.3993	4	2001-07-01	2000-07-01	A/Dakar/26/2001
0.4924	4	2001-07-01	2000-07-01	A/Daegu/58/2001
1.0126	4	2001-07-01	2000-07-01	A/Auckland/601/2000
0.7062	4	2001-07-01	2000-07-01	A/Busan/44/2001
0.79	4	2001-07-01	2000-07-01	A/Busan/11/2001
1.0128	4	2001-07-01	2000-07-01	A/WesternAustralia/12/2000
1.658	4	2001-07-01	2000-07-01	A/Waikato/4/2000
1.5026	4	2001-07-01	2000-07-01	A/WesternAustralia/5/2000
1.3241	4	2001-07-01	2000-07-01	A/WesternAustralia/10/2000
1.419	4	2001-07-01	2000-07-01	A/WesternAustralia/9/2000
1.7664	4	2001-07-01	2000-07-01	A/Waikato/5/2000
1.5277	4	2001-07-01	2000-07-01	A/Waikato/15/2000
1.3022	4	2001-07-01	2000-07-01	A/Canterbury/99/2000
1.6359	4	2001-07-01	2000-07-01	A/Waikato/17/2000
1.5304	4	2001-07-01	2000-07-01	A/Canterbury/89/2000
1.4558	4	2001-07-01	2000-07-01	A/Perth/41/2000
0.5747	4	2001-07-01	2000-07-01	A/Shimane/133/2001
1.8316	4	2001-07-01	2000-07-01	A/Sydney/213/2000
0.7968	4	2001-07-01	2000-07-01	A/Perth/204/2001
1.1478	4	2001-07-01	2000-07-01	A/Florida/1/2001
0.8669	4	2001-07-01	2000-07-01	A/Taiwan/124/2001
0.8141	4	2001-07-01	2000-07-01	A/HongKong/734/2001
1.2539	4	2001-07-01	2000-07-01	A/Busan/71/2001
1.2169	4	2001-07-01	2000-07-01	A/Daegu/56/2001
3.5863	4	2001-07-01	2000-07-01	A/Auckland/599/2000
3.4355	4	2001-07-01	2000-07-01	A/Auckland/593/2000
2.9852	4	2001-07-01	2000-07-01	A/Auckland/596/2000
2.5025	4	2001-07-01	2000-07-01	A/Canterbury/103/2000
1.0161	4	2001-07-01	2000-07-01	A/HongKong/762/2001
1.1092	4	2001-07-01	2000-07-01	A/HongKong/CUHK22644/2001
3.3112	4	2001-07-01	2000-07-01	A/Auckland/598/2000
1.2632	4	2001-07-01	2000-07-01	A/Okinawa/92/2001
1.2005	4	2001-07-01	2000-07-01	A/Yamagata/592/2001
1.1978	4	2001-07-01	2000-07-01	A/Sydney/2/2001
4.5884	4	2001-07-01	2000-07-01	A/Perth/10/2000
4.0358	4	2001-07-01	2000-07-01	A/WesternAustralia/7/2000
4.8442	4	2001-07-01	2000-07-01	A/Wellington/9/2000
4.6935	4	2001-07-01	2000-07-01	A/Canterbury/38/2000
4.6115	4	2001-07-01	2000-07-01	A/Canterbury/67/2000
4.4515	4	2001-07-01	2000-07-01	A/Canterbury/71/2000
1.4891	4	2001-07-01	2000-07-01	A/Shiga/2/2001
1.0765	4	2001-07-01	2000-07-01	A/HongKong/648/2001
3.7469	4	2001-07-01	2000-07-01	A/Canterbury/92/2000
3.4441	4	2001-07-01	2000-07-01	A/Canterbury/97/2000
3.4441	4	2001-07-01	2000-07-01	A/Canterbury/96/2000
4.546	4	2001-07-01	2000-07-01	A/Canterbury/75/2000
2.9871	4	2001-07-01	2000-07-01	A/Wellington/30/2000
4.5852	4	2001-07-01	2000-07-01	A/WesternAustralia/2/2000
3.8471	4	2001-07-01	2000-07-01	A/WesternAustralia/8/2000
3.4996	4	2001-07-01	2000-07-01	A/Canterbury/101/2000
4.4241	4	2001-07-01	2000-07-01	A/Canterbury/85/2000
4.03	4	2001-07-01	2000-07-01	A/Canterbury/90/2000
4.3715	4	2001-07-01	2000-07-01	A/Auckland/588/2000
6.327	4	2001-07-01	2000-07-01	A/Sydney/217/2000
2.7041	4	2001-07-01	2000-07-01	A/Niigata/2743/2000
3.9454	4	2001-07-01	2000-07-01	A/WesternAustralia/11/2000
5.6006	4	2001-07-01	2000-07-01	A/Victoria/532/2000
6.28	4	2001-07-01	2000-07-01	A/Canterbury/17/2000
5.5735	4	2001-07-01	2000-07-01	A/Canterbury/42/2000
4.6824	4	2001-07-01	2000-07-01	A/WesternAustralia/4/2000
4.6824	4	2001-07-01	2000-07-01	A/Queensland/8/2000
5.5447	4	2001-07-01	2000-07-01	A/Canterbury/39/2000
5.5069	4	2001-07-01	2000-07-01	A/Queensland/9/2000
4.3592	4	2001-07-01	2000-07-01	A/WesternAustralia/6/2000
4.2133	4	2001-07-01	2000-07-01	A/Waikato/20/2000
4.9447	4	2001-07-01	2000-07-01	A/Canterbury/73/2000
4.9447	4	2001-07-01	2000-07-01	A/Queensland/1/2000
5.1789	4	2001-07-01	2000-07-01	A/Canterbury/68/2000
5.1436	4	2001-07-01	2000-07-01	A/Canterbury/66/2000
4.5304	4	2001-07-01	2000-07-01	A/Auckland/589/2000
4.4086	4	2001-07-01	2000-07-01	A/Canterbury/88/2000
5.0848	4	2001-07-01	2000-07-01	A/WesternAustralia/3/2000
5.0848	4	2001-07-01	2000-07-01	A/WesternAustralia/1/2000
5.2932	4	2001-07-01	2000-07-01	A/Canterbury/64/2000
5.366	4	2001-07-01	2000-07-01	A/Canterbury/56/2000
2.4338	4	2001-07-01	2000-07-01	A/Nara/3/2001
2.0029	4	2001-07-01	2000-07-01	A/Sendai/161/2001
2.0537	4	2001-07-01	2000-07-01	A/Fukushima/127/2001
1.8052	4	2001-07-01	2000-07-01	A/HongKong/CUHK21675/2001
1.8268	4	2001-07-01	2000-07-01	A/HongKong/CUHK21733/2001
1.9814	4	2001-07-01	2000-07-01	A/HongKong/CUHK21421/2001
1.7917	4	2001-07-01	2000-07-01	A/HongKong/CUHK21891/2001
1.8604	4	2001-07-01	2000-07-01	A/Waikato/1/2001
1.443	4	2001-07-01	2000-07-01	A/Canterbury/10/2001
0.3982	4	2001-07-01	2000-07-01	A/Singapore/4/2001
0.6737	4	2001-07-01	2000-07-01	A/Santiago/6774/2000
0.6483	4	2001-07-01	2000-07-01	A/Peru/5937/2000
0.6783	4	2001-07-01	2000-07-01	A/Argentina/5995/2000
0.5398	4	2001-07-01	2000-07-01	A/Okinawa/54/2001
0.633	4	2001-07-01	2000-07-01	A/Kentucky/21/2001
0.5617	4	2001-07-01	2000-07-01	A/Massachusetts/2/2001
0.6474	4	2001-07-01	2000-07-01	A/Ecuador/2635/2001
0.7988	4	2001-07-01	2000-07-01	A/Toulouse/878/2001
1.1405	4	2001-07-01	2000-07-01	A/NorthCarolina/1/2001
0.9905	4	2001-07-01	2000-07-01	A/HongKong/CUHK13658/2001
3.0664	4	2001-07-01	2000-07-01	A/HongKong/CUHK28038/2000
1.0387	4	2001-07-01	2000-07-01	A/Netherlands/118/2001
1.3449	4	2001-07-01	2000-07-01	A/NewYork/301/2001
1.2073	4	2001-07-01	2000-07-01	A/SouthAustralia/44/2001
1.0703	4	2001-07-01	2000-07-01	A/Argentina/13/2001
1.1393	4	2001-07-01	2000-07-01	A/Brazil/822/2001
1.2988	4	2001-07-01	2000-07-01	A/Argentina/mc5/2001
1.2003	4	2001-07-01	2000-07-01	A/Argentina/25/2001
1.3689	4	2001-07-01	2000-07-01	A/Argentina/5/2001
1.2286	4	2001-07-01	2000-07-01	A/Argentina/10/2001
1.2324	4	2001-07-01	2000-07-01	A/Argentina/44/2001
0.6523	4	2001-07-01	2000-07-01	A/Chile/5823/2001
0.7294	4	2001-07-01	2000-07-01	A/Chile/5109/2001
2.3841	4	2001-07-01	2000-07-01	A/Victoria/544/2002
0.8828	4	2001-07-01	2000-07-01	A/HongKong/CUHK27157/2000
1.1436	4	2001-07-01	2000-07-01	A/Shenzhen/805/2000
0.5815	4	2001-07-01	2000-07-01	A/Nepal/g-2079/2001
1.1953	4	2001-07-01	2000-07-01	A/HongKong/CUHK26969/2000
1.1872	4	2001-07-01	2000-07-01	A/HongKong/CUHK26980/2000
0.9477	4	2001-07-01	2000-07-01	A/HongKong/CUHK28501/2000
0.8368	4	2001-07-01	2000-07-01	A/Victoria/570/2000
1.476	4	2001-07-01	2000-07-01	A/Fujian/151/2000
1.0657	4	2001-07-01	2000-07-01	A/Taiwan/17/2000
1.7653	4	2001-07-01	2000-07-01	A/Taiwan/263/2000
0.6661	4	2001-07-01	2000-07-01	A/Taiwan/92605/2001
1.2366	4	2001-07-01	2000-07-01	A/Taiwan/16/2000
0.8077	4	2001-07-01	2000-07-01	A/Taiwan/1/2001
0.9747	4	2001-07-01	2000-07-01	A/Taiwan/431/2000
1.0441	4	2001-07-01	2000-07-01	A/Taiwan/1471/2000
1.0733	4	2001-07-01	2000-07-01	A/Yokohama/111/2000
0.8484	4	2001-07-01	2000-07-01	A/Osaka/125/2001
1.1802	4	2001-07-01	2000-07-01	A/HongKong/1573/2000
0.5265	4	2001-07-01	2000-07-01	A/HongKong/CUHK21932/2001
0.5175	4	2001-07-01	2000-07-01	A/Madagascar/62645/2001
1.4169	4	2001-07-01	2000-07-01	A/HongKong/CUHK26846/2000
1.7953	4	2001-07-01	2000-07-01	A/HongKong/CUHK26907/2000
0.6049	4	2001-07-01	2000-07-01	A/Bangkok/115/2001
0.6172	4	2001-07-01	2000-07-01	A/HongKong/CUHK21226/2001
1.5868	4	2001-07-01	2000-07-01	A/Waikato/1/2000
0.7231	4	2001-07-01	2000-07-01	A/Taiwan/55/2001
1.8226	4	2001-07-01	2000-07-01	A/HongKong/CUHK27374/2000
1.9142	4	2001-07-01	2000-07-01	A/HongKong/1585/2000
1.3822	4	2001-07-01	2000-07-01	A/Wellington/21/2000
1.5321	4	2001-07-01	2000-07-01	A/HongKong/CUHK28040/2000
1.463	4	2001-07-01	2000-07-01	A/HongKong/CUHK28278/2000
1.5235	4	2001-07-01	2000-07-01	A/HongKong/CUHK28044/2000
1.1694	4	2001-07-01	2000-07-01	A/HongKong/CUHK27183/2000
1.1306	4	2001-07-01	2000-07-01	A/HongKong/CUHK27348/2000
0.8846	4	2001-07-01	2000-07-01	A/HongKong/CUHK13048/2001
1.0765	4	2001-07-01	2000-07-01	A/HongKong/CUHK13510/2001
0.7148	4	2001-07-01	2000-07-01	A/HongKong/CUHK22888/2001
0.8218	4	2001-07-01	2000-07-01	A/Taiwan/160/2001
0.9714	4	2001-07-01	2000-07-01	A/HongKong/CUHK21734/2001
0.9968	4	2001-07-01	2000-07-01	A/Shenzhen/882/2000
0.3941	4	2002-07-01	2001-07-01	A/Liaoning/38/2001
0.3586	4	2002-07-01	2001-07-01	A/Singapore/60/2001
0.3777	4	2002-07-01	2001-07-01	A/Thailand/80891/2001
0.3868	4	2002-07-01	2001-07-01	A/Bangkok/480/2001
0.3966	4	2002-07-01	2001-07-01	A/NongKhai/475/2001
0.3999	4	2002-07-01	2001-07-01	A/Taiwan/384/2001
0.4077	4	2002-07-01	2001-07-01	A/Bangkok/328/2001
0.3783	4	2002-07-01	2001-07-01	A/Bangkok/504/2001
0.3438	4	2002-07-01	2001-07-01	A/Canterbury/50/2001
0.3898	4	2002-07-01	2001-07-01	A/Canterbury/36/2001
0.4137	4	2002-07-01	2001-07-01	A/Wellington/22/2001
0.3537	4	2002-07-01	2001-07-01	A/Canterbury/146/2001
0.3437	4	2002-07-01	2001-07-01	A/Canterbury/149/2001
0.3506	4	2002-07-01	2001-07-01	A/Canterbury/140/2001
0.3898	4	2002-07-01	2001-07-01	A/Indonesia/3277/2002
0.3954	4	2002-07-01	2001-07-01	A/Philippines/78890/2001
0.2029	4	2002-07-01	2001-07-01	A/Victoria/509/2001
0.2029	4	2002-07-01	2001-07-01	A/WesternAustralia/13/2001
0.3498	4	2002-07-01	2001-07-01	A/Christchurch/37/2001
0.3905	4	2002-07-01	2001-07-01	A/Christchurch/44/2001
0.4065	4	2002-07-01	2001-07-01	A/Christchurch/28/2001
0.4168	4	2002-07-01	2001-07-01	A/WestCoast/32/2001
0.4078	4	2002-07-01	2001-07-01	A/WestCoast/28/2001
0.3919	4	2002-07-01	2001-07-01	A/Canterbury/44/2001
0.3919	4	2002-07-01	2001-07-01	A/Canterbury/43/2001
0.4042	4	2002-07-01	2001-07-01	A/Canterbury/37/2001
0.3936	4	2002-07-01	2001-07-01	A/WestCoast/55/2001
0.3992	4	2002-07-01	2001-07-01	A/Argentina/1/2002
0.3985	4	2002-07-01	2001-07-01	A/Okinawa/184/2001
0.426	4	2002-07-01	2001-07-01	A/Darwin/17/2001
0.4167	4	2002-07-01	2001-07-01	A/Hiroshima/66/2002
0.4398	4	2002-07-01	2001-07-01	A/SouthAustralia/71/2001
0.5342	4	2002-07-01	2001-07-01	A/Colombia/3026/2001
0.4965	4	2002-07-01	2001-07-01	A/Florida/6/2001
0.6226	4	2002-07-01	2001-07-01	A/Okinawa/208/2001
0.7751	4	2002-07-01	2001-07-01	A/Okinawa/207/2001
0.4891	4	2002-07-01	2001-07-01	A/Okinawa/16/2002
0.6014	4	2002-07-01	2001-07-01	A/Okinawa/225/2001
0.6114	4	2002-07-01	2001-07-01	A/Peru/G194/2001
0.5661	4	2002-07-01	2001-07-01	A/Peru/3029/2002
0.5016	4	2002-07-01	2001-07-01	A/Texas/8/2001
0.4553	4	2002-07-01	2001-07-01	A/Netherlands/1/2002
0.4475	4	2002-07-01	2001-07-01	A/NewYork/96/2002
0.5306	4	2002-07-01	2001-07-01	A/SouthAustralia/98/2001
0.7499	4	2002-07-01	2001-07-01	A/SouthAustralia/53/2001
0.565	4	2002-07-01	2001-07-01	A/WesternAustralia/14/2001
0.7041	4	2002-07-01	2001-07-01	A/SouthAustralia/84/2001
0.6928	4	2002-07-01	2001-07-01	A/SouthAustralia/85/2001
0.6035	4	2002-07-01	2001-07-01	A/SouthAustralia/102/2001
0.7453	4	2002-07-01	2001-07-01	A/SouthAustralia/75/2001
1.0808	4	2002-07-01	2001-07-01	A/Argentina/3759/2001
1.0757	4	2002-07-01	2001-07-01	A/Argentina/3758/2001
0.6904	4	2002-07-01	2001-07-01	A/NewYork/126/2002
0.7774	4	2002-07-01	2001-07-01	A/NewYork/412/2002
1.3549	4	2002-07-01	2001-07-01	A/NewYork/45/2001
0.7059	4	2002-07-01	2001-07-01	A/NewYork/122/2002
2.3294	4	2002-07-01	2001-07-01	A/Argentina/302/2001
1.4467	4	2002-07-01	2001-07-01	A/Bcm/1/2001
0.8991	4	2002-07-01	2001-07-01	A/NorthCarolina/6/2002
1.241	4	2002-07-01	2001-07-01	A/NewYork/402/2001
1.0304	4	2002-07-01	2001-07-01	A/NewYork/128/2002
1.3233	4	2002-07-01	2001-07-01	A/NewYork/89/2002
1.0642	4	2002-07-01	2001-07-01	A/NewYork/93/2002
1.2062	4	2002-07-01	2001-07-01	A/NewYork/110/2002
1.1501	4	2002-07-01	2001-07-01	A/NewYork/75/2002
1.2035	4	2002-07-01	2001-07-01	A/NewYork/85/2001
0.8639	4	2002-07-01	2001-07-01	A/NewYork/114/2002
1.0085	4	2002-07-01	2001-07-01	A/NewYork/105/2002
0.935	4	2002-07-01	2001-07-01	A/HongKong/568/2002
1.0219	4	2002-07-01	2001-07-01	A/HongKong/121715/2002
1.0429	4	2002-07-01	2001-07-01	A/HongKong/CUHK13249/2002
1.019	4	2002-07-01	2001-07-01	A/HongKong/CUHK21582/2002
1.255	4	2002-07-01	2001-07-01	A/HongKong/CUHK13216/2002
1.0368	4	2002-07-01	2001-07-01	A/HongKong/CUHK21957/2002
0.9126	4	2002-07-01	2001-07-01	A/HongKong/CUHK23111/2002
1.5478	4	2002-07-01	2001-07-01	A/HongKong/CUHK6210/2002
1.5478	4	2002-07-01	2001-07-01	A/HongKong/CUHK6206/2002
0.8541	4	2002-07-01	2001-07-01	A/Sydney/44/2001
0.5916	4	2002-07-01	2001-07-01	A/Malaysia/22387/2002
0.8357	4	2002-07-01	2001-07-01	A/NewYork/95/2002
0.8357	4	2002-07-01	2001-07-01	A/NewYork/274/2002
1.4093	4	2002-07-01	2001-07-01	A/Wisconsin/14/2001
1.0576	4	2002-07-01	2001-07-01	A/NewYork/406/2002
1.0494	4	2002-07-01	2001-07-01	A/Perth/270/2001
1.473	4	2002-07-01	2001-07-01	A/WesternAustralia/15/2001
1.31	4	2002-07-01	2001-07-01	A/WesternAustralia/17/2001
1.3734	4	2002-07-01	2001-07-01	A/WesternAustralia/16/2001
0.9601	4	2002-07-01	2001-07-01	A/NewYork/80/2001
1.1971	4	2002-07-01	2001-07-01	A/NewYork/401/2001
1.127	4	2002-07-01	2001-07-01	A/Lyon/1407/2001
0.9415	4	2002-07-01	2001-07-01	A/NewYork/18/2002
1.2726	4	2002-07-01	2001-07-01	A/NewJersey/4/2001
0.9728	4	2002-07-01	2001-07-01	A/NewYork/17/2002
1.5511	4	2002-07-01	2001-07-01	A/NewYork/46/2001
1.2285	4	2002-07-01	2001-07-01	A/Brazil/79285/2001
1.3015	4	2002-07-01	2001-07-01	A/Brazil/79214/2001
0.6609	4	2002-07-01	2001-07-01	A/Nebraska/12/2002
0.8379	4	2002-07-01	2001-07-01	A/Songkhla/107/2002
0.7667	4	2002-07-01	2001-07-01	A/Bangkok/109/2002
1.2188	4	2002-07-01	2001-07-01	A/Texas/9/2001
0.5822	4	2002-07-01	2001-07-01	A/Brazil/1727/2002
2.2815	4	2002-07-01	2001-07-01	A/Auckland/607/2001
2.2256	4	2002-07-01	2001-07-01	A/Auckland/602/2001
1.9145	4	2002-07-01	2001-07-01	A/Waikato/105/2001
2.1665	4	2002-07-01	2001-07-01	A/Wellington/34/2001
1.0708	4	2002-07-01	2001-07-01	A/Victoria/103/2002
1.8765	4	2002-07-01	2001-07-01	A/Auckland/604/2001
2.2491	4	2002-07-01	2001-07-01	A/Argentina/311/2001
1.0375	4	2002-07-01	2001-07-01	A/Oklahoma/2/2002
2.7424	4	2002-07-01	2001-07-01	A/Queensland/19/2001
1.6957	4	2002-07-01	2001-07-01	A/Louisiana/1/2001
1.4009	4	2002-07-01	2001-07-01	A/NewYork/116/2002
1.3834	4	2002-07-01	2001-07-01	A/NewYork/117/2002
1.224	4	2002-07-01	2001-07-01	A/Auckland/615/2002
1.0105	4	2002-07-01	2001-07-01	A/Washington/3/2002
1.423	4	2002-07-01	2001-07-01	A/Illinois/1/2002
1.7984	4	2002-07-01	2001-07-01	A/Victoria/102/2003
1.1845	4	2002-07-01	2001-07-01	A/Netherlands/311/2002
1.8816	4	2002-07-01	2001-07-01	A/NewYork/101/2002
1.7421	4	2002-07-01	2001-07-01	A/Wisconsin/17/2001
1.2624	4	2002-07-01	2001-07-01	A/NewYork/90/2002
3.5557	4	2002-07-01	2001-07-01	A/Queensland/12/2001
3.9046	4	2002-07-01	2001-07-01	A/Queensland/17/2001
1.4269	4	2002-07-01	2001-07-01	A/Illinois/NHRC0001/2002
1.5362	4	2002-07-01	2001-07-01	A/Georgia/NHRC0001/2002
4.896	4	2002-07-01	2001-07-01	A/Victoria/508/2001
2.0091	4	2002-07-01	2001-07-01	A/Auckland/614/2002
1.0105	4	2002-07-01	2001-07-01	A/Wellington/7/2002
2.0238	4	2002-07-01	2001-07-01	A/Wellington/6/2002
1.3579	4	2002-07-01	2001-07-01	A/Waikato/5/2002
0.9325	4	2002-07-01	2001-07-01	A/Waikato/21/2002
2.4318	4	2002-07-01	2001-07-01	A/Texas/1/2002
1.903	4	2002-07-01	2001-07-01	A/NewYork/84/2001
1.7901	4	2002-07-01	2001-07-01	A/Victoria/105/2002
4.7215	4	2002-07-01	2001-07-01	A/Queensland/20/2001
4.3554	4	2002-07-01	2001-07-01	A/Queensland/16/2001
4.1586	4	2002-07-01	2001-07-01	A/Queensland/18/2001
3.885	4	2002-07-01	2001-07-01	A/Queensland/14/2001
4.7236	4	2002-07-01	2001-07-01	A/Queensland/11/2001
1.6939	4	2002-07-01	2001-07-01	A/Akita/69/2002
1.4532	4	2002-07-01	2001-07-01	A/Shenzhen/146/2002
3.7537	4	2002-07-01	2001-07-01	A/Auckland/603/2001
2.1351	4	2002-07-01	2001-07-01	A/NewYork/92/2002
2.0596	4	2002-07-01	2001-07-01	A/NewYork/414/2002
1.5454	4	2002-07-01	2001-07-01	A/Kochi/160/2002
1.8833	4	2002-07-01	2001-07-01	A/NewYork/86/2002
1.0652	4	2002-07-01	2001-07-01	A/Brazil/1732/2002
0.7382	4	2002-07-01	2001-07-01	A/Thailand/128400/2002
0.8759	4	2002-07-01	2001-07-01	A/Oslo/398/2002
0.9277	4	2002-07-01	2001-07-01	A/NewYork/99/2002
1.1006	4	2002-07-01	2001-07-01	A/NewYork/113/2002
1.5673	4	2002-07-01	2001-07-01	A/NewYork/74/2002
1.557	4	2002-07-01	2001-07-01	A/NewYork/106/2002
1.3832	4	2002-07-01	2001-07-01	A/NewYork/129/2002
1.3055	4	2002-07-01	2001-07-01	A/NewYork/21/2002
1.2893	4	2002-07-01	2001-07-01	A/NewYork/22/2002
1.2153	4	2002-07-01	2001-07-01	A/NewCaledonia/19/2002
1.5231	4	2002-07-01	2001-07-01	A/NewCaledonia/6/2002
1.0282	4	2002-07-01	2001-07-01	A/WesternAustralia/23/2002
1.0282	4	2002-07-01	2001-07-01	A/WesternAustralia/24/2002
1.7271	4	2002-07-01	2001-07-01	A/Dunedin/3/2002
2.2385	4	2002-07-01	2001-07-01	A/Victoria/508/2002
2.0522	4	2002-07-01	2001-07-01	A/Canterbury/59/2002
3.3396	4	2002-07-01	2001-07-01	A/Canterbury/4/2002
2.947	4	2002-07-01	2001-07-01	A/Canterbury/14/2002
2.1982	4	2002-07-01	2001-07-01	A/Canterbury/33/2002
2.2367	4	2002-07-01	2001-07-01	A/Wellington/38/2002
2.1358	4	2002-07-01	2001-07-01	A/Canterbury/56/2002
2.1439	4	2002-07-01	2001-07-01	A/Canterbury/57/2002
2.1069	4	2002-07-01	2001-07-01	A/Canterbury/60/2002
2.8752	4	2002-07-01	2001-07-01	A/Canterbury/20/2002
2.3896	4	2002-07-01	2001-07-01	A/SouthCanterbury/37/2002
2.3896	4	2002-07-01	2001-07-01	A/Christchurch/37/2002
2.7399	4	2002-07-01	2001-07-01	A/Canterbury/102/2002
2.4345	4	2002-07-01	2001-07-01	A/Canterbury/50/2002
2.1318	4	2002-07-01	2001-07-01	A/Canterbury/62/2002
2.1566	4	2002-07-01	2001-07-01	A/Dunedin/8/2002
2.1973	4	2002-07-01	2001-07-01	A/Canterbury/66/2002
2.3377	4	2002-07-01	2001-07-01	A/Canterbury/31/2002
2.5337	4	2002-07-01	2001-07-01	A/Canterbury/47/2002
2.3677	4	2002-07-01	2001-07-01	A/Canterbury/34/2002
3.6564	4	2002-07-01	2001-07-01	A/Canterbury/9/2002
3.6564	4	2002-07-01	2001-07-01	A/Canterbury/5/2002
3.5913	4	2002-07-01	2001-07-01	A/Canterbury/6/2002
3.654	4	2002-07-01	2001-07-01	A/Canterbury/13/2002
2.6603	4	2002-07-01	2001-07-01	A/Canterbury/53/2002
3.6391	4	2002-07-01	2001-07-01	A/Canterbury/10/2002
3.6057	4	2002-07-01	2001-07-01	A/Canterbury/1/2002
3.6161	4	2002-07-01	2001-07-01	A/Canterbury/2/2002
2.5031	4	2002-07-01	2001-07-01	A/Canterbury/58/2002
3.5025	4	2002-07-01	2001-07-01	A/Canterbury/16/2002
3.5265	4	2002-07-01	2001-07-01	A/Canterbury/15/2002
3.2896	4	2002-07-01	2001-07-01	A/Canterbury/29/2002
3.4737	4	2002-07-01	2001-07-01	A/Canterbury/21/2002
3.2896	4	2002-07-01	2001-07-01	A/Canterbury/19/2002
3.4973	4	2002-07-01	2001-07-01	A/Canterbury/18/2002
3.3456	4	2002-07-01	2001-07-01	A/Canterbury/27/2002
3.4149	4	2002-07-01	2001-07-01	A/Canterbury/22/2002
2.8749	4	2002-07-01	2001-07-01	A/Canterbury/49/2002
2.8749	4	2002-07-01	2001-07-01	A/Canterbury/44/2002
2.7707	4	2002-07-01	2001-07-01	A/Canterbury/35/2002
2.828	4	2002-07-01	2001-07-01	A/Canterbury/41/2002
2.853	4	2002-07-01	2001-07-01	A/Canterbury/46/2002
2.853	4	2002-07-01	2001-07-01	A/Canterbury/48/2002
2.4848	4	2002-07-01	2001-07-01	A/Canterbury/61/2002
0.6659	4	2002-07-01	2001-07-01	A/Chile/6416/2001
2.1798	4	2002-07-01	2001-07-01	A/NewYork/94/2001
2.2693	4	2002-07-01	2001-07-01	A/Maryland/8/2001
2.3633	4	2002-07-01	2001-07-01	A/SouthDakota/1/2001
2.0418	4	2002-07-01	2001-07-01	A/NewYork/405/2002
3.4304	4	2002-07-01	2001-07-01	A/Alaska/7/2001
2.6696	4	2002-07-01	2001-07-01	A/NewYork/71/2001
2.6696	4	2002-07-01	2001-07-01	A/NewYork/55/2001
2.6622	4	2002-07-01	2001-07-01	A/NewYork/47/2001
2.898	4	2002-07-01	2001-07-01	A/NewYork/124/2001
1.9271	4	2002-07-01	2001-07-01	A/NewYork/135/2002
1.7398	4	2002-07-01	2001-07-01	A/NewYork/276/2002
1.9371	4	2002-07-01	2001-07-01	A/Brisbane/3/2002
2.57	4	2002-07-01	2001-07-01	A/NewYork/131/2001
2.813	4	2002-07-01	2001-07-01	A/NewYork/83/2001
1.9661	4	2002-07-01	2001-07-01	A/NewYork/97/2002
2.0406	4	2002-07-01	2001-07-01	A/NewYork/115/2002
2.3788	4	2002-07-01	2001-07-01	A/NewYork/410/2002
1.8565	4	2002-07-01	2001-07-01	A/NewYork/88/2002
4.0243	4	2002-07-01	2001-07-01	A/Alaska/8/2001
2.2139	4	2002-07-01	2001-07-01	A/NewYork/108/2002
1.9771	4	2002-07-01	2001-07-01	A/NewYork/120/2002
2.8242	4	2002-07-01	2001-07-01	A/NewYork/77/2001
1.7759	4	2002-07-01	2001-07-01	A/NewYork/130/2002
3.3105	4	2002-07-01	2001-07-01	A/Alaska/14/2001
1.6987	4	2002-07-01	2001-07-01	A/NewYork/136/2002
2.7814	4	2002-07-01	2001-07-01	A/NewYork/127/2001
